x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-726457.5379750093,3174120.939628693,0,0,geospecific_2207.obj,0,0,0,4,4
-726498.6584023944,3174224.7972164387,0,0,geospecific_2208.obj,0,0,0,3,3
-726476.3051484678,3174288.0697811646,0,0,geospecific_2209.obj,0,0,0,10,10
-726273.6426672512,3173793.319703353,0,0,geospecific_2210.obj,0,0,0,10,10
-726264.6705678212,3173861.713276916,0,0,geospecific_2211.obj,0,0,0,2,2
-726446.6843314859,3173838.5135204247,0,0,geospecific_2212.obj,0,0,0,1,1
-726475.733806352,3173918.609500543,0,0,geospecific_2213.obj,0,0,0,2,2
-726378.3485348214,3173989.373168093,0,0,geospecific_2214.obj,0,0,0,7,7
-726360.8227516537,3174028.1659182296,0,0,geospecific_2215.obj,0,0,0,3,3
-726540.0636754377,3174268.404257495,0,0,geospecific_2216.obj,0,0,0,10,10
-726569.5795226223,3174171.3942035194,0,0,geospecific_2217.obj,0,0,0,7,7
-726690.5623037614,3174348.656940885,0,0,geospecific_2218.obj,0,0,0,3,3
-726688.7885539406,3174348.6089792135,0,0,geospecific_2219.obj,0,0,0,4,4
-726625.7167483943,3174340.0296042864,0,0,geospecific_2220.obj,0,0,0,5,5
-726620.7832883507,3174355.8331762813,0,0,geospecific_2221.obj,0,0,0,8,8
-726597.805020413,3174204.458249741,0,0,geospecific_2222.obj,0,0,0,1,1
-726596.4267669335,3174208.429488379,0,0,geospecific_2223.obj,0,0,0,1,1
-726595.0404390744,3174212.4170802245,0,0,geospecific_2224.obj,0,0,0,1,1
-726593.6375830708,3174216.487398737,0,0,geospecific_2225.obj,0,0,0,1,1
-726592.1801426299,3174220.679519171,0,0,geospecific_2226.obj,0,0,0,2,2
-727746.2535198665,3173091.132561729,0,0,geospecific_2227.obj,0,0,0,12,12
-727933.0479381904,3172858.7162158876,0,0,geospecific_2228.obj,0,0,0,11,11
-727877.7535660713,3172870.8134027706,0,0,geospecific_2229.obj,0,0,0,12,12
-727942.2078437158,3172836.5698865666,0,0,geospecific_2230.obj,0,0,0,12,12
-727899.6358604789,3172906.379889931,0,0,geospecific_2231.obj,0,0,0,12,12
-727891.0488804793,3172928.5585767883,0,0,geospecific_2232.obj,0,0,0,12,12
-727882.3687910966,3173011.2426397107,0,0,geospecific_2233.obj,0,0,0,12,12
-727890.9810330132,3172989.1256925953,0,0,geospecific_2234.obj,0,0,0,12,12
-727873.5025299842,3172972.703688566,0,0,geospecific_2235.obj,0,0,0,12,12
-727856.0076701078,3172956.3012729487,0,0,geospecific_2236.obj,0,0,0,12,12
-727754.6325807803,3173068.602775686,0,0,geospecific_2237.obj,0,0,0,12,12
-727763.0246928503,3173046.073714847,0,0,geospecific_2238.obj,0,0,0,12,12
-727817.1382474094,3173025.9939715066,0,0,geospecific_2239.obj,0,0,0,12,12
-727799.945214598,3173009.685961945,0,0,geospecific_2240.obj,0,0,0,12,12
-727808.7421139921,3172987.449877161,0,0,geospecific_2241.obj,0,0,0,12,12
-727812.8568551856,3172946.072055507,0,0,geospecific_2242.obj,0,0,0,12,12
-727821.6034454411,3172923.9730982287,0,0,geospecific_2243.obj,0,0,0,12,12
-727830.6051634944,3172901.85117907,0,0,geospecific_2244.obj,0,0,0,12,12
-727821.1199816691,3172863.6738171745,0,0,geospecific_2245.obj,0,0,0,12,12
-726670.6062364184,3174260.2072052327,0,0,geospecific_2246.obj,0,0,0,7,7
-726771.0803295672,3174205.739951693,0,0,geospecific_2247.obj,0,0,0,9,9
-725687.511069723,3176568.765770044,0,0,geospecific_2248.obj,0,0,0,7,7
-726555.6167681015,3173996.6340155876,0,0,geospecific_2249.obj,0,0,0,7,7
-726627.8865618755,3174116.770366273,0,0,geospecific_2250.obj,0,0,0,8,8
-726567.1079880774,3173918.3378893067,0,0,geospecific_2251.obj,0,0,0,2,2
-726592.4045741468,3173946.923369666,0,0,geospecific_2252.obj,0,0,0,1,1
-726598.5088331362,3173940.4024424483,0,0,geospecific_2253.obj,0,0,0,1,1
-726606.5901010724,3173946.4948673896,0,0,geospecific_2254.obj,0,0,0,1,1
-726742.8209494887,3174007.952927897,0,0,geospecific_2255.obj,0,0,0,20,20
-726850.2876811526,3174008.4181482075,0,0,geospecific_2256.obj,0,0,0,8,8
-726830.112880752,3174044.7929098452,0,0,geospecific_2257.obj,0,0,0,2,2
-726666.9911280461,3173909.118941962,0,0,geospecific_2258.obj,0,0,0,3,3
-726749.7355039745,3173951.506801582,0,0,geospecific_2259.obj,0,0,0,4,4
-726643.5631257665,3173897.876424481,0,0,geospecific_2260.obj,0,0,0,1,1
-726859.0724261171,3173901.079190467,0,0,geospecific_2261.obj,0,0,0,7,7
-726897.6103413093,3173914.346663193,0,0,geospecific_2262.obj,0,0,0,8,8
-726580.9781784026,3173833.928466646,0,0,geospecific_2263.obj,0,0,0,2,2
-726598.6013311578,3173860.1085396786,0,0,geospecific_2264.obj,0,0,0,2,2
-726578.7933904374,3173886.0903978744,0,0,geospecific_2265.obj,0,0,0,1,1
-728133.5463988251,3173271.345799003,0,0,geospecific_2266.obj,0,0,0,2,2
-726798.6337458537,3173823.6995296166,0,0,geospecific_2267.obj,0,0,0,5,5
-726745.628154847,3173874.1626566174,0,0,geospecific_2268.obj,0,0,0,6,6
-727051.3668627817,3173574.5089088874,0,0,geospecific_2269.obj,0,0,0,11,11
-727029.5711504089,3173574.0783143705,0,0,geospecific_2270.obj,0,0,0,9,9
-726927.2009319495,3173755.65743935,0,0,geospecific_2271.obj,0,0,0,3,3
-727091.2164577836,3173692.528751748,0,0,geospecific_2272.obj,0,0,0,2,2
-727000.6146731189,3173948.3276048996,0,0,geospecific_2273.obj,0,0,0,5,5
-727004.8261407827,3173950.0297221867,0,0,geospecific_2274.obj,0,0,0,7,7
-727090.5921793944,3173745.322856252,0,0,geospecific_2275.obj,0,0,0,18,18
-727194.9293447507,3173192.8484879746,0,0,geospecific_2276.obj,0,0,0,8,8
-727187.8945502962,3173213.5618994166,0,0,geospecific_2277.obj,0,0,0,8,8
-727080.8482253542,3173528.4793211105,0,0,geospecific_2278.obj,0,0,0,8,8
-727211.8587349254,3173540.667788927,0,0,geospecific_2279.obj,0,0,0,5,5
-727761.7514591235,3174402.55395209,0,0,geospecific_2280.obj,0,0,0,7,7
-727289.5281011652,3172782.6895004353,0,0,geospecific_2281.obj,0,0,0,7,7
-727345.8866660082,3172731.563815881,0,0,geospecific_2282.obj,0,0,0,7,7
-727211.6396985269,3172956.044525543,0,0,geospecific_2283.obj,0,0,0,6,6
-727252.0039362735,3172969.0827216203,0,0,geospecific_2284.obj,0,0,0,9,9
-727230.4601402944,3173021.506214237,0,0,geospecific_2285.obj,0,0,0,7,7
-727219.045855158,3173036.3388683526,0,0,geospecific_2286.obj,0,0,0,8,8
-727213.1126793891,3173050.255143811,0,0,geospecific_2287.obj,0,0,0,3,3
-727195.6374482226,3173102.2512516584,0,0,geospecific_2288.obj,0,0,0,8,8
