x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-726957.1961661818,3174430.9120425517,0,0,geospecific_123.obj,0,0,0,1,1
-727004.8193764271,3174578.3902795943,0,0,geospecific_124.obj,0,0,0,1,1
-726984.3656827904,3174990.845074856,0,0,geospecific_125.obj,0,0,0,1,1
-726941.9803457692,3175378.0845629596,0,0,geospecific_126.obj,0,0,0,1,1
-727001.6603173771,3175559.8453576947,0,0,geospecific_127.obj,0,0,0,1,1
-726843.3720175988,3172617.2361290455,0,0,geospecific_128.obj,0,0,0,1,1
-726867.4228444267,3172658.9143877975,0,0,geospecific_129.obj,0,0,0,1,1
-726888.309838838,3172702.804229569,0,0,geospecific_130.obj,0,0,0,1,1
-726806.2739931467,3172793.4326324924,0,0,geospecific_131.obj,0,0,0,1,1
-726873.3357966854,3172929.468042024,0,0,geospecific_132.obj,0,0,0,1,1
-726908.8202809715,3172971.0991643174,0,0,geospecific_133.obj,0,0,0,1,1
-726870.7758475689,3173084.187754668,0,0,geospecific_134.obj,0,0,0,1,1
-726842.1013210854,3173102.130025664,0,0,geospecific_135.obj,0,0,0,1,1
-726832.4393356084,3173200.62245988,0,0,geospecific_136.obj,0,0,0,1,1
-726843.6395623292,3173225.6410362814,0,0,geospecific_137.obj,0,0,0,1,1
-726854.3962746344,3173242.140617176,0,0,geospecific_138.obj,0,0,0,1,1
-726865.595816024,3173267.1606760477,0,0,geospecific_139.obj,0,0,0,1,1
-726847.7009469507,3173390.8318927935,0,0,geospecific_140.obj,0,0,0,1,1
-726822.9369080982,3173402.4808188267,0,0,geospecific_141.obj,0,0,0,1,1
-726869.4248169347,3173461.5195397944,0,0,geospecific_142.obj,0,0,0,1,1
-726921.7579761897,3174394.984011126,0,0,geospecific_143.obj,0,0,0,1,1
-726932.7833867492,3174432.308187839,0,0,geospecific_144.obj,0,0,0,1,1
-726870.6234733488,3174545.7565831775,0,0,geospecific_145.obj,0,0,0,1,1
-726870.4784854689,3174783.915936278,0,0,geospecific_146.obj,0,0,0,1,1
-726919.1219007906,3174897.0927492,0,0,geospecific_147.obj,0,0,0,1,1
-726931.6489077351,3175110.7099305345,0,0,geospecific_148.obj,0,0,0,1,1
-726837.9584919736,3175161.04468328,0,0,geospecific_149.obj,0,0,0,1,1
-726819.0795124177,3175216.070556998,0,0,geospecific_150.obj,0,0,0,1,1
-726901.0361728707,3175519.602941008,0,0,geospecific_151.obj,0,0,0,1,1
-726878.8928239187,3175706.0738586932,0,0,geospecific_152.obj,0,0,0,1,1
-726837.959181817,3172896.501977505,0,0,geospecific_153.obj,0,0,0,1,1
-726823.0246860147,3172985.629582513,0,0,geospecific_154.obj,0,0,0,1,1
-726780.204525249,3172999.339034677,0,0,geospecific_155.obj,0,0,0,1,1
-726820.8463412033,3173113.1608064095,0,0,geospecific_156.obj,0,0,0,1,1
-726804.548009245,3173121.8117977553,0,0,geospecific_157.obj,0,0,0,1,1
-726783.293567369,3173132.8464217787,0,0,geospecific_158.obj,0,0,0,1,1
-726767.2801521595,3173141.3885420277,0,0,geospecific_159.obj,0,0,0,1,1
-726786.505183165,3173274.231392533,0,0,geospecific_160.obj,0,0,0,1,1
-726761.747432771,3173285.890877223,0,0,geospecific_161.obj,0,0,0,1,1
-726802.8122031225,3173455.424075964,0,0,geospecific_162.obj,0,0,0,1,1
-726798.6337453708,3173823.6995286993,0,0,geospecific_163.obj,0,0,0,1,1
-726772.359788356,3173895.458129893,0,0,geospecific_164.obj,0,0,0,1,1
-726758.6334783358,3174590.054202275,0,0,geospecific_165.obj,0,0,0,1,1
-726776.6504541419,3174650.2489733896,0,0,geospecific_166.obj,0,0,0,1,1
-726756.9539638382,3174746.0080497996,0,0,geospecific_167.obj,0,0,0,1,1
-726774.3509653544,3174770.715701384,0,0,geospecific_168.obj,0,0,0,1,1
-726760.7147753544,3175218.6893826085,0,0,geospecific_169.obj,0,0,0,1,1
-726793.9321559746,3175741.515541952,0,0,geospecific_170.obj,0,0,0,1,1
-726697.9501038915,3173336.8727780953,0,0,geospecific_171.obj,0,0,0,1,1
-726716.3175830093,3173630.649541086,0,0,geospecific_172.obj,0,0,0,1,1
-726667.4821456659,3174248.2741005355,0,0,geospecific_173.obj,0,0,0,1,1
-726738.6204955429,3174776.8355841497,0,0,geospecific_174.obj,0,0,0,1,1
-726610.6681795855,3175076.4764140765,0,0,geospecific_175.obj,0,0,0,1,1
-726602.7590932971,3172614.155868153,0,0,geospecific_176.obj,0,0,0,1,1
-726614.4104503623,3173289.221024838,0,0,geospecific_177.obj,0,0,0,1,1
-726661.0248177001,3173584.433113638,0,0,geospecific_178.obj,0,0,0,1,1
-726608.4490874312,3173820.956168301,0,0,geospecific_179.obj,0,0,0,1,1
-726608.0502551689,3174487.4121587356,0,0,geospecific_180.obj,0,0,0,1,1
-726611.4439661286,3175272.594730305,0,0,geospecific_181.obj,0,0,0,1,1
-726511.9189779537,3172915.537356448,0,0,geospecific_182.obj,0,0,0,1,1
-726524.0079904378,3172941.4021535562,0,0,geospecific_183.obj,0,0,0,1,1
-726532.8738572372,3172963.5483345375,0,0,geospecific_184.obj,0,0,0,1,1
-726544.941439016,3172989.4268144676,0,0,geospecific_185.obj,0,0,0,1,1
-726578.9035945238,3173210.7714667725,0,0,geospecific_186.obj,0,0,0,1,1
-726539.089637023,3174430.957685089,0,0,geospecific_187.obj,0,0,0,1,1
-726563.4296108758,3175234.847879236,0,0,geospecific_188.obj,0,0,0,1,1
-726601.1344032738,3175237.826768471,0,0,geospecific_189.obj,0,0,0,1,1
-726568.4284024686,3175515.3306558654,0,0,geospecific_190.obj,0,0,0,1,1
-726531.3660177621,3175842.8926506876,0,0,geospecific_191.obj,0,0,0,1,1
-726547.7368317639,3175976.085579099,0,0,geospecific_192.obj,0,0,0,1,1
-726475.2646181186,3172556.1286197035,0,0,geospecific_193.obj,0,0,0,1,1
-726454.3160572822,3172796.920604838,0,0,geospecific_194.obj,0,0,0,1,1
-726469.0982707196,3172826.3654258912,0,0,geospecific_195.obj,0,0,0,1,1
-726481.1881745604,3172852.2287664493,0,0,geospecific_196.obj,0,0,0,1,1
-726490.9963654394,3172871.002005991,0,0,geospecific_197.obj,0,0,0,1,1
-726503.0861357508,3172896.8654018966,0,0,geospecific_198.obj,0,0,0,1,1
-726483.2248669358,3174106.5724076848,0,0,geospecific_199.obj,0,0,0,1,1
-726523.3393886222,3174143.338550637,0,0,geospecific_200.obj,0,0,0,1,1
-726510.9638673761,3174148.577528713,0,0,geospecific_201.obj,0,0,0,1,1
-726522.9943055969,3174472.64039106,0,0,geospecific_202.obj,0,0,0,1,1
-726411.465695955,3173148.5561896116,0,0,geospecific_203.obj,0,0,0,1,1
-726378.0317020592,3175462.1031746254,0,0,geospecific_204.obj,0,0,0,1,1
-726411.1619626896,3175811.5834313356,0,0,geospecific_205.obj,0,0,0,1,1
-726348.4790108363,3172795.229875612,0,0,geospecific_206.obj,0,0,0,1,1
-726337.3054901805,3173411.4296709374,0,0,geospecific_207.obj,0,0,0,1,1
-726374.0391787369,3173568.8304091375,0,0,geospecific_208.obj,0,0,0,1,1
-726363.0487969812,3173598.8545745667,0,0,geospecific_209.obj,0,0,0,1,1
-726367.2487420139,3174875.340973343,0,0,geospecific_210.obj,0,0,0,1,1
-726349.3534535074,3175381.3281893255,0,0,geospecific_211.obj,0,0,0,1,1
-726354.9843611873,3175604.1079047923,0,0,geospecific_212.obj,0,0,0,1,1
-726305.2429164276,3174277.1099082683,0,0,geospecific_213.obj,0,0,0,1,1
-726349.1854027082,3174350.24135662,0,0,geospecific_214.obj,0,0,0,1,1
-726316.5071893157,3176289.1321966834,0,0,geospecific_215.obj,0,0,0,1,1
-726252.7116049312,3173206.299967339,0,0,geospecific_216.obj,0,0,0,1,1
-726241.5404469654,3173560.359226,0,0,geospecific_217.obj,0,0,0,1,1
-726320.6483567617,3173551.732434978,0,0,geospecific_218.obj,0,0,0,1,1
-726298.7925126046,3174895.922159003,0,0,geospecific_219.obj,0,0,0,1,1
-726289.7575120035,3175235.8318316755,0,0,geospecific_220.obj,0,0,0,1,1
-726189.2346258542,3175447.8470253292,0,0,geospecific_221.obj,0,0,0,1,1
-726261.8325281793,3172994.2631854345,0,0,geospecific_222.obj,0,0,0,1,1
-726238.2906650277,3173105.565503574,0,0,geospecific_223.obj,0,0,0,1,1
-726219.9192391372,3173411.998012587,0,0,geospecific_224.obj,0,0,0,1,1
-726212.9552828126,3173475.432132562,0,0,geospecific_225.obj,0,0,0,1,1
-726197.6376975739,3173512.95413227,0,0,geospecific_226.obj,0,0,0,1,1
-726211.4575017762,3175053.072167321,0,0,geospecific_227.obj,0,0,0,1,1
-726179.3514887177,3175547.279443335,0,0,geospecific_228.obj,0,0,0,1,1
-726199.7456098705,3175997.6340670837,0,0,geospecific_229.obj,0,0,0,1,1
-726246.7341808719,3176014.4037973057,0,0,geospecific_230.obj,0,0,0,1,1
-726203.6498512942,3176381.466862579,0,0,geospecific_231.obj,0,0,0,1,1
-726143.9775179607,3172743.2859888845,0,0,geospecific_232.obj,0,0,0,1,1
-726194.2231641964,3179097.5553270285,0,0,geospecific_233.obj,0,0,0,1,1
-726142.7638014453,3172765.116387585,0,0,geospecific_234.obj,0,0,0,1,1
-726142.4820932182,3172783.5976982205,0,0,geospecific_235.obj,0,0,0,1,1
-726140.8479091702,3172805.357495354,0,0,geospecific_236.obj,0,0,0,1,1
-726141.1431796714,3172823.8421282894,0,0,geospecific_237.obj,0,0,0,1,1
-726139.3379370588,3172845.584650445,0,0,geospecific_238.obj,0,0,0,1,1
-726145.3094191905,3174761.184994476,0,0,geospecific_239.obj,0,0,0,1,1
-726136.2950073223,3174988.547560859,0,0,geospecific_240.obj,0,0,0,1,1
-726103.6702635846,3175353.3746883157,0,0,geospecific_241.obj,0,0,0,1,1
-726078.8410274874,3176458.4461901635,0,0,geospecific_242.obj,0,0,0,1,1
-726107.351574034,3173707.784190918,0,0,geospecific_243.obj,0,0,0,1,1
-726090.112070629,3173961.775114139,0,0,geospecific_244.obj,0,0,0,1,1
-726111.4990856375,3174402.2276234147,0,0,geospecific_245.obj,0,0,0,1,1
-726091.3419963797,3175925.7623536135,0,0,geospecific_246.obj,0,0,0,1,1
-726078.7534330066,3176351.2345839073,0,0,geospecific_247.obj,0,0,0,1,1
-726116.8696224325,3179006.547174565,0,0,geospecific_248.obj,0,0,0,1,1
-726021.7752373186,3172620.3497504685,0,0,geospecific_249.obj,0,0,0,1,1
-726047.613610353,3172831.327529682,0,0,geospecific_250.obj,0,0,0,1,1
-726046.6400659649,3173685.263822245,0,0,geospecific_251.obj,0,0,0,1,1
-726068.3364291183,3174071.2877404075,0,0,geospecific_252.obj,0,0,0,1,1
-726038.5862170232,3174357.650545154,0,0,geospecific_253.obj,0,0,0,1,1
-726034.7332605248,3175804.8990653926,0,0,geospecific_254.obj,0,0,0,1,1
-726050.3267935335,3176092.4096020632,0,0,geospecific_255.obj,0,0,0,1,1
-726040.9198917784,3176504.944098134,0,0,geospecific_256.obj,0,0,0,1,1
-725958.0703836598,3173946.6077112,0,0,geospecific_257.obj,0,0,0,1,1
-726015.816437169,3174332.8674364937,0,0,geospecific_258.obj,0,0,0,1,1
-726016.2322950485,3174644.227717209,0,0,geospecific_259.obj,0,0,0,1,1
-725932.0024980534,3177098.628380789,0,0,geospecific_260.obj,0,0,0,1,1
-725997.8751812014,3177529.659570153,0,0,geospecific_261.obj,0,0,0,1,1
-726018.7478558039,3177623.720262264,0,0,geospecific_262.obj,0,0,0,1,1
-725936.1971445843,3172602.9442471154,0,0,geospecific_263.obj,0,0,0,1,1
-725908.6777698012,3172636.1898541544,0,0,geospecific_264.obj,0,0,0,1,1
-725915.1734177258,3173002.2428498794,0,0,geospecific_265.obj,0,0,0,1,1
-725967.458962065,3173146.2861780915,0,0,geospecific_266.obj,0,0,0,1,1
-725903.2409229815,3173071.112780714,0,0,geospecific_267.obj,0,0,0,1,1
-725893.8672305901,3173119.425635017,0,0,geospecific_268.obj,0,0,0,1,1
-725959.3785617878,3173411.346468553,0,0,geospecific_269.obj,0,0,0,1,1
-725980.7696828741,3173573.8536428353,0,0,geospecific_270.obj,0,0,0,1,1
-725981.384977941,3174076.8191532395,0,0,geospecific_271.obj,0,0,0,1,1
-725969.1823403676,3174470.5748829436,0,0,geospecific_272.obj,0,0,0,1,1
-725977.1965694402,3175037.3475739746,0,0,geospecific_273.obj,0,0,0,1,1
-725990.1820392353,3175348.174653596,0,0,geospecific_274.obj,0,0,0,1,1
-725942.3786321279,3175827.7679299503,0,0,geospecific_275.obj,0,0,0,1,1
-725958.2095581628,3176621.6254732623,0,0,geospecific_276.obj,0,0,0,1,1
-725942.1117149312,3177265.1717772232,0,0,geospecific_277.obj,0,0,0,1,1
-725900.5165430292,3177553.2089830185,0,0,geospecific_278.obj,0,0,0,1,1
-725958.3430748428,3178939.1260056165,0,0,geospecific_279.obj,0,0,0,1,1
-725860.7513611142,3173159.8490768513,0,0,geospecific_280.obj,0,0,0,1,1
-725918.001762683,3173327.208661654,0,0,geospecific_281.obj,0,0,0,1,1
-725914.9054230145,3173392.9033813598,0,0,geospecific_282.obj,0,0,0,1,1
-725924.9451663948,3173544.484434935,0,0,geospecific_283.obj,0,0,0,1,1
-725889.3484402397,3173872.0877807443,0,0,geospecific_284.obj,0,0,0,1,1
-725900.5282326847,3174105.7345384127,0,0,geospecific_285.obj,0,0,0,1,1
-725853.117540444,3176977.219889588,0,0,geospecific_286.obj,0,0,0,1,1
-725878.4532268159,3173165.492628547,0,0,geospecific_287.obj,0,0,0,1,1
-725832.889472042,3173374.124921548,0,0,geospecific_288.obj,0,0,0,1,1
-725865.5409957967,3175325.0405280087,0,0,geospecific_289.obj,0,0,0,1,1
-725832.2957055077,3176848.1818213006,0,0,geospecific_290.obj,0,0,0,1,1
-725808.8136787517,3177151.6840099758,0,0,geospecific_291.obj,0,0,0,1,1
-725819.6752617577,3177360.5724707097,0,0,geospecific_292.obj,0,0,0,1,1
-725834.943713754,3177570.7418286675,0,0,geospecific_293.obj,0,0,0,1,1
-725785.9904218195,3172993.8493800242,0,0,geospecific_294.obj,0,0,0,1,1
-725753.9032158854,3173408.126856719,0,0,geospecific_295.obj,0,0,0,1,1
-725817.1868644989,3175549.8492722292,0,0,geospecific_296.obj,0,0,0,1,1
-725805.5122119051,3175640.17037369,0,0,geospecific_297.obj,0,0,0,1,1
-725789.3379970839,3176324.2037817393,0,0,geospecific_298.obj,0,0,0,1,1
-725780.615607193,3176831.334975953,0,0,geospecific_299.obj,0,0,0,1,1
-725804.8444488164,3177086.8397970395,0,0,geospecific_300.obj,0,0,0,1,1
-725818.8253528232,3177571.888534384,0,0,geospecific_301.obj,0,0,0,1,1
-725802.5414831478,3177573.0126804216,0,0,geospecific_302.obj,0,0,0,1,1
-725818.2287827109,3177620.8504410908,0,0,geospecific_303.obj,0,0,0,1,1
-725817.891011324,3177640.0067450106,0,0,geospecific_304.obj,0,0,0,1,1
-725816.819050538,3177718.504499393,0,0,geospecific_305.obj,0,0,0,1,1
-725774.5239605993,3177692.203160551,0,0,geospecific_306.obj,0,0,0,1,1
-725764.9836021891,3172928.6778837573,0,0,geospecific_307.obj,0,0,0,1,1
-725729.0712185178,3173115.418683707,0,0,geospecific_308.obj,0,0,0,1,1
-725734.264574438,3173344.690103924,0,0,geospecific_309.obj,0,0,0,1,1
-725763.8792203229,3173605.605255767,0,0,geospecific_310.obj,0,0,0,1,1
-725750.739890642,3173610.882746174,0,0,geospecific_311.obj,0,0,0,1,1
-725711.8257720011,3177052.1249201917,0,0,geospecific_312.obj,0,0,0,1,1
-725752.3797510228,3177171.821393051,0,0,geospecific_313.obj,0,0,0,1,1
-725665.8788374515,3173349.017148445,0,0,geospecific_314.obj,0,0,0,1,1
-725651.9502236506,3173905.540833775,0,0,geospecific_315.obj,0,0,0,1,1
-725629.2721284665,3176972.301446226,0,0,geospecific_316.obj,0,0,0,1,1
-725630.1723452825,3177014.1899429834,0,0,geospecific_317.obj,0,0,0,1,1
-725666.9091721635,3177332.7198523376,0,0,geospecific_318.obj,0,0,0,1,1
-725631.0222196438,3173231.48143521,0,0,geospecific_319.obj,0,0,0,1,1
-725666.0901544197,3173573.231609285,0,0,geospecific_320.obj,0,0,0,1,1
-725643.0455782346,3173599.8021470928,0,0,geospecific_321.obj,0,0,0,1,1
-725602.0949040612,3173665.106090058,0,0,geospecific_322.obj,0,0,0,1,1
-725668.8895448709,3173916.8749255566,0,0,geospecific_323.obj,0,0,0,1,1
-725632.8445791784,3175547.7770088124,0,0,geospecific_324.obj,0,0,0,1,1
-725639.6647855467,3176243.0553530394,0,0,geospecific_325.obj,0,0,0,1,1
-725581.3647516764,3177063.447196362,0,0,geospecific_326.obj,0,0,0,1,1
-725612.272763807,3177180.7839475307,0,0,geospecific_327.obj,0,0,0,1,1
-725633.9313095224,3177335.150560221,0,0,geospecific_328.obj,0,0,0,1,1
-725576.3857406602,3177358.5760731013,0,0,geospecific_329.obj,0,0,0,1,1
-725653.5047743842,3177668.7266410748,0,0,geospecific_330.obj,0,0,0,1,1
-725611.3261966374,3177661.021893893,0,0,geospecific_331.obj,0,0,0,1,1
-725578.8557229983,3172720.8566104616,0,0,geospecific_332.obj,0,0,0,1,1
-725546.9392595693,3173159.3340303986,0,0,geospecific_333.obj,0,0,0,1,1
