x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-723535.0313801545,3179077.024688801,0,0,geospecific_481.obj,0,0,0,4,4
-725953.6834291086,3173940.6052024504,0,0,geospecific_482.obj,0,0,0,8,8
-726019.3247858735,3176047.583546435,0,0,geospecific_483.obj,0,0,0,4,4
-727047.8684853732,3175517.581343808,0,0,geospecific_484.obj,0,0,0,3,3
-725691.1763648973,3173977.6355595943,0,0,geospecific_485.obj,0,0,0,2,2
-725413.7468011659,3177851.5656064325,0,0,geospecific_486.obj,0,0,0,3,3
-725408.4151559056,3177871.449045903,0,0,geospecific_487.obj,0,0,0,4,4
-724939.6291408566,3178138.306599957,0,0,geospecific_488.obj,0,0,0,2,2
-724929.0441117312,3178120.2729042913,0,0,geospecific_489.obj,0,0,0,2,2
-724919.9689831475,3178108.1112029837,0,0,geospecific_490.obj,0,0,0,3,3
-724913.1057826177,3178100.6763774035,0,0,geospecific_491.obj,0,0,0,3,3
-724903.6883948111,3178088.363396753,0,0,geospecific_492.obj,0,0,0,3,3
-724891.4681146294,3178071.984589255,0,0,geospecific_493.obj,0,0,0,2,2
-725014.0177516842,3178085.598605014,0,0,geospecific_494.obj,0,0,0,5,5
-724966.4359904021,3178072.07753261,0,0,geospecific_495.obj,0,0,0,3,3
-724958.6617953151,3178051.2163446266,0,0,geospecific_496.obj,0,0,0,3,3
-724961.9519903401,3178012.8094845545,0,0,geospecific_497.obj,0,0,0,4,4
-725098.2375226065,3178019.8096958743,0,0,geospecific_498.obj,0,0,0,8,8
-724956.0106753794,3177925.7599594803,0,0,geospecific_499.obj,0,0,0,8,8
-724960.7014830019,3177952.5599526516,0,0,geospecific_500.obj,0,0,0,5,5
-724930.1340769139,3177933.305396187,0,0,geospecific_501.obj,0,0,0,5,5
-724944.2779852131,3177966.7023034003,0,0,geospecific_502.obj,0,0,0,5,5
-724900.6643043698,3177888.3908956195,0,0,geospecific_503.obj,0,0,0,5,5
-724889.3216135165,3177908.3314281534,0,0,geospecific_504.obj,0,0,0,6,6
-724872.2634601608,3177872.6014691386,0,0,geospecific_505.obj,0,0,0,5,5
