x,y,z,angle_deg,obj_filename,pred_width,pred_height,fit_dist,pred_levels,cluster_levels
-725352.7708990108,3172652.330556683,0,-73.05980622881003,cluster_9_w11.69_h9.79_l3.obj,14.515843458050895,11.983385083605501,3.5818275028552695,3,3
-725311.411644893,3172637.1559077995,0,-73.77333651679592,cluster_16_w15.29_h7.32_l2.obj,15.434938343425541,9.308508320221828,2.8239742662729714,4,2
-725242.0971603083,3172591.068855421,0,17.34563189421533,cluster_47_w25.53_h10.10_l3.obj,27.429669359168166,10.65703510736445,2.216436144759151,4,3
-725279.7182040466,3172630.4519442944,0,16.88277586772828,cluster_52_w26.64_h13.59_l2.obj,29.41583030222694,14.974372890190134,3.691245586095767,4,2
-725320.9727813,3172646.766447401,0,16.52300018851534,cluster_34_w20.16_h7.15_l4.obj,22.88534472682938,8.309856584739649,2.958283100693367,4,4
-725250.0537958402,3172613.5482545574,0,17.79348204736212,cluster_51_w26.18_h10.79_l4.obj,30.900112880095012,11.349197910570684,4.755031722936823,4,4
-725224.6365105613,3172642.4279788285,0,17.9338613649262,cluster_16_w15.29_h7.32_l2.obj,15.621868551940311,10.260994955928625,3.1239996606022125,3,2
-725180.1644638283,3172603.9737185417,0,-70.26907393283592,cluster_21_w16.18_h7.31_l4.obj,19.890026489523397,9.394577778494797,4.2569767543610535,4,4
-725150.1835244468,3172609.9677676433,0,-72.05087038639698,cluster_9_w11.69_h9.79_l3.obj,13.301422051882705,12.179122706040863,3.5111756577221795,5,3
-725183.2811237634,3172706.3969474356,0,18.997591654922246,cluster_6_w10.97_h9.36_l2.obj,11.467817594143057,10.529586055447238,1.615124599328277,3,2
-725170.9332452691,3172644.846385716,0,17.86247666849502,cluster_52_w26.64_h13.59_l2.obj,28.522266922299757,15.03167669146054,3.1023413073042523,4,2
-725076.1308408795,3172659.937992222,0,16.964816446915904,cluster_29_w19.94_h9.84_l3.obj,24.086511485165936,12.040976898914838,4.795866792576671,4,3
-725086.1719938891,3172712.5668505244,0,-73.15658717293353,cluster_9_w11.69_h9.79_l3.obj,13.806136485483412,13.618290497363907,4.490878196036719,4,3
-725097.4228884988,3172627.6159962914,0,18.857387816772487,cluster_12_w13.81_h12.71_l4.obj,15.294652280304181,12.92079901727455,1.4997622754431823,4,4
-725071.6560072291,3172649.248108734,0,16.964816457782167,cluster_30_w20.00_h9.30_l4.obj,20.74236092162256,11.62359310187449,2.6406539026736917,5,4
-725079.7963182526,3172670.9467983074,0,17.392127976707656,cluster_29_w19.94_h9.84_l3.obj,24.236655250164,11.355419811264877,4.660681947281577,4,3
-725054.8827251865,3172583.557018351,0,17.968003526830362,cluster_29_w19.94_h9.84_l3.obj,23.31840062322779,11.480955922274916,3.882831008888726,4,3
-725049.9919195949,3172686.607415056,0,15.375551578993171,cluster_40_w21.39_h12.55_l3.obj,24.076730145870904,13.609619864453904,2.886108064394195,3,3
-725050.9762126631,3172670.8066649456,0,-74.06968773714264,cluster_20_w16.07_h12.32_l2.obj,17.093188805520825,12.916047953776417,2.324409310288625,4,2
-725101.9912327902,3172658.1259972923,0,16.839899157466768,cluster_42_w22.07_h19.25_l4.obj,25.01993342922854,23.2498318639696,4.974113733979178,4,4
-725108.1084964148,3172777.4369730293,0,17.443557597449146,cluster_28_w19.66_h12.11_l4.obj,21.165158215678616,12.339043431713332,1.8209324986074233,5,4
-725097.1038481464,3172755.312143429,0,-74.52534627043248,cluster_9_w11.69_h9.79_l3.obj,12.399186412030511,11.779118790699062,2.339658975230984,4,3
-725120.6574589136,3172795.338207932,0,17.179807610311116,cluster_51_w26.18_h10.79_l4.obj,28.315813692342214,11.160463313504438,2.1696470586884256,4,4
-725144.2666564077,3172788.7481672815,0,16.531024218014505,cluster_30_w20.00_h9.30_l4.obj,22.062852500925793,10.632904314439267,2.6557234328991544,5,4
-725130.2036323228,3172816.228954483,0,31.43713909886839,cluster_30_w20.00_h9.30_l4.obj,20.724722464680546,11.304088535394813,2.3583299226551846,5,4
-725115.8226892243,3172786.278880032,0,17.44673021617507,cluster_48_w25.57_h7.66_l4.obj,29.709661333066162,9.434126441094461,4.497817135040266,4,4
-725156.9396164513,3172821.3312589615,0,17.241607177629053,cluster_19_w15.81_h6.98_l3.obj,18.499641737279305,8.188852985012804,2.950293845700375,3,3
-725162.9649013443,3172848.3998099957,0,17.573178125787148,cluster_40_w21.39_h12.55_l3.obj,23.047768526892884,15.61167599998866,3.619412809515157,4,3
-725164.7885433417,3172865.473829478,0,17.92423311288931,cluster_53_w26.96_h16.02_l4.obj,31.128767915027332,17.955730633921384,4.595425625467732,4,4
-725149.058400697,3172802.1076883776,0,17.098234702454818,cluster_26_w18.86_h15.39_l4.obj,22.09203714927498,18.299770425792143,4.35130372395827,4,4
-725202.3482812564,3172856.610321319,0,17.530637344067486,cluster_28_w19.66_h12.11_l4.obj,20.102740375771916,13.29629869490524,1.6102578597118227,5,4
-725200.1624323962,3172725.0091090426,0,-72.7072589420483,cluster_10_w11.93_h6.07_l3.obj,14.899328938774598,6.096406424959801,3.5828447882243957,5,3
-725198.0427454793,3172833.719341459,0,17.428153566617198,cluster_48_w25.57_h7.66_l4.obj,25.9031461160978,8.697090053311504,1.0832508739585167,4,4
-725172.9490789151,3172748.390351692,0,17.225757179394108,cluster_51_w26.18_h10.79_l4.obj,30.339034390297563,13.130867664481134,4.7745654067619965,4,4
-725266.689924579,3172751.91580096,0,-53.406987997199124,cluster_2_w7.95_h5.60_l1.obj,10.89895154956124,9.498165829527284,4.888673603303348,1,1
-725251.0635118388,3172761.1964016254,0,35.84894599866237,cluster_20_w16.07_h12.32_l2.obj,18.606653744980186,13.05373427123998,3.99758365570924,5,2
-725181.4077973472,3172784.2296808935,0,17.54044442874317,cluster_28_w19.66_h12.11_l4.obj,23.27096127750773,12.26908001003149,3.6142123695087705,4,4
-725214.0209349047,3172720.319453413,0,-72.6203353892917,cluster_9_w11.69_h9.79_l3.obj,14.743219602705196,12.19728116543736,3.8927030492110677,3,3
-725188.7363921696,3172808.190488626,0,17.773752204691338,cluster_29_w19.94_h9.84_l3.obj,23.66587109054398,12.524193595572747,4.588076589122595,3,3
-725257.0898199828,3172791.2587654092,0,-49.652413566136,cluster_61_w33.63_h27.63_l2.obj,34.162086003356244,28.67971827638611,2.3238040301153444,4,2
-725278.1476185229,3172729.305847563,0,-72.86280539282015,cluster_15_w15.05_h11.56_l3.obj,15.620787699331226,12.566228476482811,1.161236851158589,3,3
-725454.403944175,3172718.834284126,0,19.572563526128842,cluster_30_w20.00_h9.30_l4.obj,21.204748306699916,9.71158760456598,1.276702775837793,4,4
-725465.6063548134,3172767.560527481,0,-72.09088605327284,cluster_20_w16.07_h12.32_l2.obj,19.435741074903124,12.425240063815961,3.9187396373023793,4,2
-725457.9616765261,3172826.379104687,0,17.160892241962173,cluster_21_w16.18_h7.31_l4.obj,19.447092850962356,9.248998677444176,3.800589247485282,4,4
-725437.3682049826,3172808.0311371987,0,-73.01145967793818,cluster_33_w20.16_h7.57_l3.obj,22.542704613519877,7.791429233822111,2.389332543238713,3,3
-725423.5435495146,3172821.9705679268,0,-73.2874178428252,cluster_7_w11.14_h7.49_l4.obj,13.411611990819187,8.802865509919565,2.625244185459798,4,4
-725175.1857734296,3172888.7725359173,0,18.728103033830987,cluster_28_w19.66_h12.11_l4.obj,24.204918158619023,12.507681449251841,4.561843492909971,4,4
-725274.1399882432,3172937.5349699208,0,17.15594131625603,cluster_18_w15.73_h8.63_l3.obj,18.56397827150037,11.450987272862982,4.1252477313410925,4,3
-725426.89227901,3172923.050362603,0,-73.12308238175157,cluster_58_w30.38_h26.67_l5.obj,33.42471219687109,28.86259803491432,3.750143159003087,5,5
-725508.4758315866,3172987.176408504,0,16.037085120952128,cluster_15_w15.05_h11.56_l3.obj,15.71760002575449,12.83364477599783,1.7550731334878384,4,3
-725493.7245337385,3172991.1785195395,0,16.072621537463363,cluster_20_w16.07_h12.32_l2.obj,16.71236485046505,15.307621531376926,3.2121343757228153,3,2
-725549.3822379642,3172978.9200844956,0,16.3502134841398,cluster_46_w25.38_h20.25_l2.obj,28.578716495532433,21.285419612554207,3.5029130479663277,3,2
-725615.2412809326,3172965.709651302,0,-69.9458281134938,cluster_57_w30.03_h22.04_l4.obj,30.25046068876724,22.395579041631194,0.4189531913242772,4,4
-725601.5716696873,3172996.7072059033,0,18.407240415762725,cluster_34_w20.16_h7.15_l4.obj,22.289888635104532,8.125308721937465,2.339023000519966,4,4
-725602.0887464526,3173007.5673479545,0,-7.5856079811241015,cluster_12_w13.81_h12.71_l4.obj,15.956177698365131,13.552490407724118,2.30563736472004,4,4
-725436.6533122481,3173138.681417885,0,-73.26295392121622,cluster_23_w17.46_h13.13_l5.obj,18.037263844097282,14.788083794130996,2.0198526180978007,6,5
-725288.1366234443,3173062.03479931,0,23.186515111755455,cluster_55_w27.83_h15.29_l6.obj,28.763026135215966,16.73826515539186,1.721673891954156,6,6
